("chills" , 1 , 1 , 4 , 4 , 6.214608098422191 , 0.0 , 2.147483647E9 , 0 , 0)
("flashing" , 1 , 1 , 3 , 3 , 6.502290170873972 , 0.0 , 2.147483647E9 , 0 , 0)
("flop" , 1 , 1 , 7 , 7 , 5.654992310486769 , 0.0 , 2.147483647E9 , 0 , 0)
("licencing" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("morethe" , 1 , 1 , 2 , 2 , 6.907755278982137 , 0.0 , 2.147483647E9 , 0 , 0)
("flow" , 1 , 1 , 12 , 12 , 5.115995809754082 , 0.0 , 2.147483647E9 , 0 , 0)
("reminds" , 2 , 1 , 21 , 19 , 4.656463480375642 , 0.0 , 2.147483647E9 , 0 , 0)
("ofhe" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("ceylon" , 1 , 1 , 2 , 2 , 6.907755278982137 , 0.0 , 2.147483647E9 , 0 , 0)
("buttafuoconot" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("timid" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("rememeber" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("justiceso" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("reform" , 1 , 1 , 3 , 3 , 6.502290170873972 , 0.0 , 2.147483647E9 , 0 , 0)
("angular" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("forevereven" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("ensue" , 1 , 1 , 3 , 3 , 6.502290170873972 , 0.0 , 2.147483647E9 , 0 , 0)
("littering" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("coach" , 2 , 1 , 3 , 2 , 6.907755278982137 , 0.0 , 2.147483647E9 , 0 , 0)
("women" , 12 , 1 , 171 , 108 , 2.9187712324178627 , 1.7987840841650196 , 2.147483647E9 , 0 , 0)
("woman" , 4 , 1 , 174 , 135 , 2.695627681103653 , 0.0 , 2.147483647E9 , 0 , 0)
("humanoid" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("madealsothe" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("narrationpersonallycollettecannavaleculkin" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("venoms" , 5 , 1 , 23 , 14 , 4.961845129926823 , 0.0 , 2.147483647E9 , 0 , 0)
("everrrryone" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("beholdthis" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("justiceto" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("bothering" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("flashforwards" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("redundancy" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("unforgiving" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("taller" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("hastings" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("implications" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("againthe" , 1 , 1 , 5 , 5 , 5.991464547107982 , 0.0 , 2.147483647E9 , 0 , 0)
("calibre" , 1 , 1 , 2 , 2 , 6.907755278982137 , 0.0 , 2.147483647E9 , 0 , 0)
("conspirital" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("affairsthis" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("happensthen" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("trainspotting" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("boymeetsgirl" , 1 , 1 , 2 , 2 , 6.907755278982137 , 0.0 , 2.147483647E9 , 0 , 0)
("ordeals" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("docudrama" , 1 , 1 , 2 , 2 , 6.907755278982137 , 0.0 , 2.147483647E9 , 0 , 0)
("placetruly" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("mysores" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("colebill" , 1 , 1 , 1 , 1 , 7.600902459542082 , 0.0 , 2.147483647E9 , 0 , 0)
("timea" , 1 , 1 , 2 , 2 , 6.907755278982137 , 0.0 , 2.147483647E9 , 0 , 0)
("circumstances" , 1 , 1 , 16 , 16 , 4.8283137373023015 , 0.0 , 2.147483647E9 , 0 , 0)
